,soil,theta,theta_rel,f,k_mean,k_lo,cs_lo,cf_cs,cs_plant,i_k,i_cs
783,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,5000,4854.131619762288,0.9893802884229674,2.211958940937643,0.21884685749646468,4.314254798626088e-13,3.267829216219486e-11
784,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,5000,4867.180848330087,0.9903483057329756,2.2022414222387243,0.21809860613290993,4.314926043008608e-13,3.2622572566589695e-11
785,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,5000,4878.554282518095,0.9911890768085714,2.193827760487965,0.21744981125950816,4.3155083258858683e-13,3.2574155272253785e-11
786,silt,0.2845,0.9611486486486486,0.3198360000000001,5000,4888.527034229211,0.9919240670365388,2.1864927677667843,0.2168834798749207,4.3160167974134753e-13,3.253181277772459e-11
787,silt,0.296,1.0,0.3198360000000001,5000,4897.319996528991,0.9925703807248898,2.180058206012274,0.21638612035440233,4.3164634970681677e-13,3.249456599284043e-11
788,clay,0.059125,0.17755255255255253,0.3198360000000001,5000,330.17247019192877,0.09932563295368879,181.66237652016872,1.8043730531737094,2.403458487332958e-13,4.822870642069464e-11
789,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,5000,1551.2699317143301,0.5285050416738969,14.363911001887425,0.759139938265266,3.8398809630272746e-13,5.4618232241993784e-11
790,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,5000,2807.123685657284,0.7746977725749384,5.430640576044604,0.4207105157916836,4.1391225145594227e-13,4.42447410909929e-11
791,clay,0.09825,0.29504504504504503,0.3198360000000001,5000,3512.2771681990544,0.8660645666842965,3.7604030815635854,0.325675186539266,4.2206926236101863e-13,3.9532948940900576e-11
792,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,5000,3925.795222506566,0.9098546867909701,3.132987533965855,0.2850563391436517,4.2558612127033404e-13,3.715742031860605e-11
793,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,5000,4187.628864901057,0.9346391238919286,2.8182023785345383,0.26340022020236703,4.274777517544857e-13,3.578317911560225e-11
794,clay,0.137375,0.4125375375375375,0.3198360000000001,5000,4363.83153690932,0.9501990732753947,2.634004535486323,0.25028286686222906,4.2863114999630255e-13,3.49100957889519e-11
795,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,5000,4488.126621580439,0.9606791068077091,2.51543578162731,0.24165265999258762,4.293936958795567e-13,3.4317727134902176e-11
796,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,5000,4579.122125929976,0.9681062403972531,2.4339808037496753,0.23563520051171827,4.2992731209576e-13,3.389586147540046e-11
797,clay,0.1765,0.53003003003003,0.3198360000000001,5000,4647.764245887456,0.9735773856029422,2.3753066862781615,0.23125448736318807,4.3031685336250896e-13,3.358402319591931e-11
798,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,5000,4700.836297812975,0.9777323894745104,2.331485886409506,0.22795692667452636,4.306107032624446e-13,3.334659945207835e-11
799,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,5000,4742.725888702359,0.9809667475040535,2.297809598626509,0.22540748083482412,4.308382694690198e-13,3.3161426746065764e-11
800,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,5000,4776.374381695831,0.9835364662060556,2.2713219036769576,0.22339279187588462,4.310183451108795e-13,3.301408506632307e-11
801,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,5000,4803.814248005706,0.9856136255778922,2.2500834342803233,0.22177128915137848,4.311634362247225e-13,3.2894843537318444e-11
802,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,5000,4826.486874204708,0.9873175819832356,2.232774932736926,0.22044579477026036,4.312821479478964e-13,3.2796931702542774e-11
803,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,5000,4845.437743137717,0.988733354472293,2.2184714837614425,0.21934767519405765,4.3138057007635675e-13,3.2715514837574996e-11
804,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,5000,4861.4402751505095,0.989922902758343,2.2065078375563933,0.21842726435128595,4.3146311696321177e-13,3.2647062337463965e-11
805,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,5000,4875.076672601718,0.9909322865723704,2.1963948730245946,0.21764785937420927,4.315330555256073e-13,3.258894516411067e-11
806,clay,0.293875,0.8825075075075075,0.3198360000000001,5000,4886.792034867553,0.9917963476083944,2.187766026581695,0.21698183545854546,4.3159284771173864e-13,3.253917176583418e-11
807,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,5000,4896.9313958066905,0.9925418513006097,2.1803419342424792,0.21640806198813825,4.316443787324603e-13,3.249621038780834e-11
808,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,5000,4905.765581659256,0.9931896436712953,2.1739065007323997,0.21591014228371244,4.3168911282333997e-13,3.245886681100004e-11
809,clay,0.333,1.0,0.3198360000000001,5000,4913.509589212377,0.9937561623261055,2.16829033985118,0.21547518869392757,4.31728201808317e-13,3.242619854251176e-11
810,sand,0.028749999999999998,0.22999999999999998,0.3198360000000001,10000,210.47301451809452,0.025717904158573113,380.15251587850184,0.9776725969003753,1.8920853097679356e-13,1.9591412316937216e-11
811,sand,0.033125,0.265,0.3198360000000001,10000,483.6094998972466,0.08536387961987629,97.14679775860142,0.8292827549321721,2.830187353744365e-13,2.8300447654468078e-11
812,sand,0.0375,0.3,0.3198360000000001,10000,1240.064839517864,0.2531701878969224,20.73725147009028,0.5250053851148486,3.6902259210671116e-13,3.2732240821880724e-11
813,sand,0.041874999999999996,0.33499999999999996,0.3198360000000001,10000,2700.121918568794,0.4974167138412579,5.78803656653056,0.2879066128516669,4.123393020630018e-13,2.953583105098675e-11
814,sand,0.04625,0.37,0.3198360000000001,10000,4134.593840713506,0.6614433960674613,2.877730505233215,0.1903455838348389,4.271126420416621e-13,2.5649426169077715e-11
815,sand,0.050624999999999996,0.40499999999999997,0.3198360000000001,10000,5245.035704315909,0.7561858478430705,1.9481058200012857,0.14731300511856923,4.332992211263369e-13,2.3115409258347976e-11
816,sand,0.05499999999999999,0.43999999999999995,0.3198360000000001,10000,6081.558319535373,0.8146927105453843,1.528324600345218,0.12451149112484369,4.3653761486973257e-13,2.1478443975770103e-11
817,sand,0.059375,0.475,0.3198360000000001,10000,6719.370966509649,0.8535402820198666,1.2977202025091032,0.11076564676324986,4.3848806472991215e-13,2.036670972554401e-11
818,sand,0.06375,0.51,0.3198360000000001,10000,7214.629435549171,0.8808326671273374,1.1548590760828203,0.10172376001422435,4.397741876712621e-13,1.9575190604445386e-11
819,sand,0.06812499999999999,0.5449999999999999,0.3198360000000001,10000,7606.162833448233,0.9008512520332689,1.058981529974956,0.0953984837158046,4.4067689067446243e-13,1.8989561304060487e-11
820,sand,0.0725,0.58,0.3198360000000001,10000,7920.783081540172,0.9160353011314096,0.9908782220716188,0.09076794305399312,4.4133994965055197e-13,1.8542667098304816e-11
821,sand,0.076875,0.615,0.3198360000000001,10000,8177.2907480075155,0.9278643473410315,0.9404171033950338,0.08725795018699764,4.4184411246957397e-13,1.819297258553468e-11
822,sand,0.08124999999999999,0.6499999999999999,0.3198360000000001,10000,8389.121797523594,0.9372826495714652,0.9017890143707362,0.08452311967438439,4.422380202313654e-13,1.791360936758887e-11
823,sand,0.08562499999999999,0.6849999999999999,0.3198360000000001,10000,8566.061907342611,0.9449184760638742,0.8714426628026591,0.08234422729125333,4.425526177446571e-13,1.7686523786276045e-11
824,sand,0.09,0.72,0.3198360000000001,10000,8715.365778661733,0.9512045352340697,0.8470939597524844,0.08057596162859497,4.4280847090494583e-13,1.7499188725361504e-11
825,sand,0.094375,0.755,0.3198360000000001,10000,8842.499984001859,0.9564476220137693,0.8272121201044564,0.0791185065174876,4.430197450921997e-13,1.7342670474269473e-11
826,sand,0.09874999999999999,0.7899999999999999,0.3198360000000001,10000,8951.645161808447,0.960870698182094,0.810735727221777,0.07790122042567567,4.4319649196302877e-13,1.7210446225164896e-11
827,sand,0.103125,0.825,0.3198360000000001,10000,9046.041831844015,0.9646392843487609,0.7969074915619611,0.07687282723524964,4.43346026003505e-13,1.7097655233676143e-11
828,sand,0.1075,0.86,0.3198360000000001,10000,9128.23274155167,0.9678785540321106,0.7851738087162302,0.075995289064415,4.4347378602456565e-13,1.7000610041841525e-11
829,sand,0.11187499999999999,0.8949999999999999,0.3198360000000001,10000,9200.235509070457,0.9706847196672787,0.775121406256604,0.07523985049402984,4.4358389252806293e-13,1.6916468861816153e-11
830,sand,0.11624999999999999,0.9299999999999999,0.3198360000000001,10000,9263.667493928408,0.973132806602689,0.7664360931229878,0.0745844106382373,4.436795188071792e-13,1.684301080140042e-11
831,sand,0.120625,0.965,0.3198360000000001,10000,9319.837391447494,0.9752820710632973,0.7588751479355759,0.07401173259570747,4.4376314429415753e-13,1.6778478295589308e-11
832,sand,0.125,1.0,0.3198360000000001,10000,9369.813295165408,0.9771798602366095,0.7522483833982584,0.07350819701523256,4.438367313733864e-13,1.672146476043509e-11
833,loam,0.033166666666666664,0.18632958801498126,0.3198360000000001,10000,250.57871331014505,0.033655444604820506,285.582475092393,0.9611405170579564,2.088236824254159e-13,2.1534507153506594e-11
834,loam,0.03975,0.22331460674157305,0.3198360000000001,10000,998.9721923770451,0.20246823260281754,29.561905556821205,0.5985346770461001,3.5249542848124433e-13,3.2494615631874265e-11
835,loam,0.04633333333333334,0.2602996254681648,0.3198360000000001,10000,3178.9891747482657,0.5587055265178509,4.428391001212305,0.24741665259592338,4.186260994156453e-13,2.8177864712980814e-11
836,loam,0.05291666666666667,0.2972846441947566,0.3198360000000001,10000,5087.32875011234,0.7440362125842751,2.0481262448379147,0.1523880094103656,4.325760041109366e-13,2.3449051357585008e-11
837,loam,0.0595,0.3342696629213483,0.3198360000000001,10000,6331.055787847685,0.8304244802520896,1.4308006529599906,0.11881718885786507,4.3734527183753064e-13,2.1030447410057395e-11
838,loam,0.06608333333333334,0.3712546816479401,0.3198360000000001,10000,7160.296947165902,0.8779500624895088,1.1692654176701784,0.10265566465103548,4.3964143337234613e-13,1.965917438711892e-11
839,loam,0.07266666666666667,0.4082397003745319,0.3198360000000001,10000,7737.573194356755,0.9072869633470614,1.029646569083304,0.09341849089843113,4.4096015021723927e-13,1.880042374785051e-11
840,loam,0.07925,0.4452247191011236,0.3198360000000001,10000,8155.015713525507,0.9268558832723541,0.9446334592860934,0.08755390792752316,4.418015441843918e-13,1.8222836673455204e-11
841,loam,0.08583333333333333,0.48220973782771537,0.3198360000000001,10000,8466.548480498072,0.9406493125272568,0.8883037689200689,0.0835582329550034,4.4237724686542164e-13,1.781355132231855e-11
842,loam,0.09241666666666667,0.5191947565543071,0.3198360000000001,10000,8705.202206011889,0.950781078152787,0.8487165362043434,0.08069436233384646,4.4279132333250277e-13,1.7511819410165975e-11
843,loam,0.099,0.5561797752808989,0.3198360000000001,10000,8892.078213016943,0.9584655962107301,0.8196616776485178,0.0785617518558474,4.4310055111857767e-13,1.728236567676786e-11
844,loam,0.10558333333333333,0.5931647940074907,0.3198360000000001,10000,9041.157931809947,0.9644455789527333,0.7976135969549486,0.07692549072957876,4.4333836354804937e-13,1.710345563681188e-11
845,loam,0.11216666666666668,0.6301498127340824,0.3198360000000001,10000,9162.00061763574,0.9691982315065405,0.7804334594429843,0.07563947287006718,4.435256324849261e-13,1.6961048536781807e-11
846,loam,0.11875000000000001,0.6671348314606742,0.3198360000000001,10000,9261.321460483625,0.9730426614293346,0.7667545247812657,0.07460848634561476,4.436760046651117e-13,1.6845716609504642e-11
847,loam,0.12533333333333332,0.7041198501872659,0.3198360000000001,10000,9343.950081634199,0.9761994199714388,0.755666142569358,0.07376808500682619,4.437987442804648e-13,1.6750922931588302e-11
848,loam,0.13191666666666665,0.7411048689138576,0.3198360000000001,10000,9413.432312799634,0.9788252342065159,0.7465403279206535,0.0730732511321543,4.439003393187585e-13,1.6672010376772322e-11
849,loam,0.13849999999999998,0.7780898876404494,0.3198360000000001,10000,9472.419218860328,0.9810341486092053,0.738931375096108,0.07249169124480397,4.4398545442245673e-13,1.6605583084135362e-11
850,loam,0.14508333333333331,0.8150749063670412,0.3198360000000001,10000,9522.925171923433,0.982910867059437,0.7325151145502389,0.07199970663767181,4.440575195185301e-13,1.654911454272288e-11
851,loam,0.15166666666666664,0.8520599250936328,0.3198360000000001,10000,9566.503039254738,0.984519437386036,0.7270507542837991,0.07157955995585791,4.4411910619710827e-13,1.650069163081761e-11
852,loam,0.15825,0.8890449438202248,0.3198360000000001,10000,9604.365577814948,0.9859090582463783,0.7223561266532614,0.07121774485472186,4.4417217561807765e-13,1.6458842978145027e-11
853,loam,0.16483333333333333,0.9260299625468165,0.3198360000000001,10000,9637.471123858093,0.9871180563846567,0.7182911783563629,0.07090381918973777,4.4421824606613166e-13,1.6422421203079582e-11
854,loam,0.17141666666666666,0.9630149812734082,0.3198360000000001,10000,9666.58509894089,0.9881766650863113,0.7147466872585099,0.07062959977966031,4.44258508793974e-13,1.639052038475586e-11
855,loam,0.178,1.0,0.3198360000000001,10000,9692.324832763155,0.9891090052590992,0.7116363839400289,0.07038859558251044,4.4429390973748096e-13,1.6362417218280684e-11
856,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,10000,5452.003796670098,0.7715585382087438,1.8283019171490453,0.14106419545997612,4.3418815691283475e-13,2.2690017905024236e-11
857,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,10000,7158.9010326359175,0.8778756536492935,1.16963935301704,0.10267979115637708,4.396379971521827e-13,1.966134109115083e-11
858,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,10000,8060.124023805589,0.9225202719281801,0.962940763624213,0.08883323751093383,4.4161766141882703e-13,1.835112029315076e-11
859,silt,0.089,0.30067567567567566,0.3198360000000001,10000,8591.349059072632,0.9459930896323854,0.867240123036477,0.0820403163444447,4.425965553106995e-13,1.7654523333284684e-11
860,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,10000,8930.54385342171,0.9600211135360146,0.8138797290627457,0.07813417237792071,4.431626470197407e-13,1.723585690673901e-11
861,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,10000,9160.312004095102,0.9691323922316676,0.7806694123580298,0.07565720151406276,4.4352304861699083e-13,1.6963022622746254e-11
862,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,10000,9323.167699464815,0.9754089584923127,0.7584306339416544,0.07397800347416936,4.4376807178203547e-13,1.6774667261607766e-11
863,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,10000,9442.804373608744,0.9799274559421488,0.7427358252978253,0.07278272277211903,4.439428505492282e-13,1.6638868928547215e-11
864,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,10000,9533.278628890843,0.983293934562856,0.7312108894376895,0.07189952324703913,4.4407220104629513e-13,1.6537584933063663e-11
865,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,10000,9603.360356593952,0.9858722603051905,0.7224801342177031,0.07122731229468043,4.4417077191007183e-13,1.6459951356668232e-11
866,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,10000,9658.752263068436,0.9878922800056136,0.7156975255769078,0.07070320603365474,4.4424769964323235e-13,1.639909111345349e-11
867,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,10000,9703.293262684996,0.9895052860700336,0.7103176106087115,0.07028630304859558,4.443089397197659e-13,1.6350470182120656e-11
868,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,10000,9739.644764455674,0.9908143199832767,0.7059749445860758,0.06994900846452842,4.4435851718900567e-13,1.6310996682465364e-11
869,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,10000,9769.69913281366,0.991891608765378,0.702416733907582,0.0696721264219314,4.4439923606876784e-13,1.62785011901751e-11
870,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,10000,9794.831848421429,0.9927890417103089,0.6994633202627737,0.069441951943519,4.4443310072364473e-13,1.625142388508146e-11
871,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,10000,9816.062188742833,0.993544700606164,0.6969840282003551,0.06924847876256,4.4446157606896333e-13,1.622861924979655e-11
872,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,10000,9834.158493807603,0.9941870604060081,0.6948818791075713,0.06908425727193594,4.444857536686428e-13,1.6209230275901795e-11
873,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,10000,9849.708836228012,0.994737766262809,0.6930836215496691,0.06894364535336558,4.445064608503541e-13,1.619260519791863e-11
874,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,10000,9863.169508867728,0.9952135150362229,0.6915330564193324,0.06882230438428265,4.4452433421027846e-13,1.61782410546899e-11
875,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,10000,9874.898947206937,0.9956273571402606,0.6901864638288153,0.06871685249158656,4.4453987023946255e-13,1.6165744605937796e-11
876,silt,0.2845,0.9611486486486486,0.3198360000000001,10000,9885.18188168651,0.9959896138057204,0.6890094052381112,0.06862462114316155,4.4455346088758945e-13,1.6154804734763643e-11
877,silt,0.296,1.0,0.3198360000000001,10000,9894.246809231481,0.9963085366576601,0.687974446018633,0.06854348135706886,4.445654189913287e-13,1.6145172659568028e-11
878,clay,0.059125,0.17755255255255253,0.3198360000000001,10000,2176.1941806677623,0.4209000194541924,8.244719083365409,0.3470202422582852,4.0267423967397354e-13,3.1009257211257136e-11
879,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,10000,6079.3706220573995,0.8145515446876312,1.5292266659070526,0.1245633942892106,4.3653025355308874e-13,2.1482449817932654e-11
880,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,10000,7664.652557645306,0.9037326703091817,1.0457607665191773,0.09450881700309528,4.4080412172571087e-13,1.8904930976979083e-11
881,clay,0.09825,0.29504504504504503,0.3198360000000001,10000,8440.856830712188,0.939536599893308,0.892742240581934,0.0838764009297484,4.4233132227992783e-13,1.7846632772930298e-11
882,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,10000,8881.630553258403,0.9580415756452857,0.8212435382889438,0.07867854534108493,4.4308359537990595e-13,1.7295039948464383e-11
883,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,10000,9157.145878955047,0.9690089011662075,0.781112130175953,0.07569046069493959,4.4351820141599455e-13,1.6966725206631404e-11
884,clay,0.137375,0.4125375375375375,0.3198360000000001,10000,9341.325739667138,0.9760997321528466,0.7560143393580132,0.0737945394151068,4.4379487833730305e-13,1.675391769430735e-11
885,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,10000,9470.734899112034,0.9809713308753516,0.739146907975204,0.07250819260288369,4.43983038289765e-13,1.660747271358688e-11
886,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,10000,9565.23080413598,0.9844726156597023,0.7272093527514786,0.07159176936354474,4.4411731591452805e-13,1.6502101404314263e-11
887,clay,0.1765,0.53003003003003,0.3198360000000001,10000,9636.386495852756,0.9870785350512259,0.718423773197114,0.07091406855933816,4.4421674153721516e-13,1.6423611991268605e-11
888,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,10000,9691.330935435108,0.989073066597548,0.7117560784809963,0.07039787672126441,4.4429254617439395e-13,1.6363500632508693e-11
889,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,10000,9734.656352864145,0.9906350765353751,0.7065683424742116,0.06999513840244137,4.4435173508200634e-13,1.6316402513306498e-11
890,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,10000,9769.43214966006,0.9918820585614048,0.70244821552472,0.06967457820474446,4.4439887541928526e-13,1.6278789302122907e-11
891,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,10000,9797.774554880658,0.9928939149175016,0.6991188223857995,0.06941508245511499,4.4443705479847477e-13,1.6248259235288025e-11
892,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,10000,9821.181780685658,0.9937265923710061,0.6963882757786566,0.06920195482566449,4.444684248793482e-13,1.622312936398057e-11
893,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,10000,9840.739055962214,0.9944202512578726,0.6941199805282885,0.06902469654400503,4.444945242432568e-13,1.6202190847381223e-11
894,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,10000,9857.24832915961,0.9950043479678883,0.692214441788774,0.06887563793059949,4.4451647778177835e-13,1.6184556596617926e-11
895,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,10000,9871.312739260135,0.9955008981863989,0.6905977284266397,0.06874906589342065,4.4453512399167754e-13,1.6169563322293294e-11
896,clay,0.293875,0.8825075075075075,0.3198360000000001,10000,9883.393050792796,0.9959266320605282,0.6892139354037436,0.0686406513455833,4.4455109861533594e-13,1.615670680907656e-11
897,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,10000,9893.846219142275,0.9962944514163874,0.6880201292511472,0.06854706372357036,4.4456489099748984e-13,1.6145598075072847e-11
898,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,10000,9902.952280415866,0.9966144392413208,0.6869828801894705,0.06846570579084166,4.445768829106483e-13,1.613593307587825e-11
899,clay,0.333,1.0,0.3198360000000001,10000,9910.933442369556,0.9968945689149311,0.686075834034053,0.06839452728123291,4.445873758361917e-13,1.612747130396331e-11
